sentiment,text
3,RT: YahooTech: @Apple admits to years of removing non-iTunes music from #iPods http://t.co/tAuWVJlgQ2
3,@danjo_1 @Apple @HP @LGElectronics I've seen that one. Looks nice too.
3,"New @Apple iPhone 'that won't smash',b/c its sensor detects fall &amp; TURN OVER before impact http://t.co/5eE46mo2TN"
5,"tweeks @apple get a new patent for protection with a center gravity motor. Automatically senses the impact ratio. 
http://t.co/Z26FdliVf3"
5,@BestBuy @apple wishes do come true!http://t.co/yK9niORzif
3,@Apple iSchool? http://t.co/CMo0TsbHpI #education @applenws
1,FUCK OFFFFFF @apple http://t.co/vVQqXuhbrM
1,ive literally gone through 5 iPhone 5 cords in a little over a year @apple fix this you all suck
3,T-MOBILE / IPHONE LTE CALLING PROBLEM WORK AROUND http://t.co/9EGYFOHeXk #TMobile @TMobile #iPhone6 #LTE @apple http://t.co/MWdefRbVZJ
3,@kapelianis @Apple @HP My portfolio is actually doing quite well post-election. October was a bad month.
3,"Apple Inc. Leads Momentum Stocks, Tesla Motors Inc Loses Steam http://t.co/4eviw5kcsz #AAPL"
3,@lisapjackson any stats on use of @Apple's recycling program?
1,@sprint refuses to unlock my out of contract iPhone 5. They sent me to @apple knowing that they can't unlock phones. WAFWOFT
3,iPad Air 2 NEW TV Ad: Change. Promoting graphic design apps. Video. http://t.co/i3Z7vvJJvz @apple @tim_cook http://t.co/LmgAODR89y
3,RT @thomasaugusto: @apple ? @jesus ? @god ? Get back to me when you get a free moment...
1,@apple's calendar app has judiciously listed virtually every holiday imaginable - yet neglects my birthday.
3,Lol tryna figure out why this file say its from 1984? @tim_cook @apple @StephanieKMBC http://t.co/oxgYTgW3P7
1,What happened to all my podcasts on my ipod?! @apple?!
3,"#AAPL:Buzz Stocks: Apple Inc. (AAPL), RadioShack Corporation, and dELiA's, I...http://t.co/OgEzr09gUL"
3,@apple please make an iflipphone
3,"#Robots #fabricando #iPhone, #iPad Pro, @Apple [#Apple] Watch, Apple TV y el #.... (#Sunday, 7 #December) http://t.co/Ba8eb8r60N"
3,RT @NYDailyNews Steve Wozniak @stevewoz reveals that @Apple did not start in a garage. http://t.co/8rqzuBCOpx  http://t.co/mUrpwQ3kHB
1,.@apple fix yourself http://t.co/l1VsGFaQib
3,@brock_and_r0ll @Apple @sam_sock hey I look weird af
1,RT @brock_and_r0ll: .@apple fix yourself http://t.co/l1VsGFaQib
3,3 Simple Things #Investors Ought to Know Before Buying a #Stock (#AAPL) http://t.co/geA6xHhQSk
5,#AAPL:Apple Donating Portion of Profit to Fight Against AIDS...http://t.co/BR05N1U3Qr
1,@Apple get your shit together I hate you
1,"Ha, poor @apple trying to make its iPad and MacBook look useful in its commercials. Not even close to the power of @surface Pro 3"
1,@apple new voice texting......how about just hit DIAL instead#whataconcept say no to #apple-aid
3,Top Expert Consensus for $AAPL is Moderate Buy https://t.co/fVKriCdeDZ #NASDAQ #stocks #AAPL
3,"85 Ideas from 85 Years: Microchips, @google , @Walmart, @apple, junk bonds, the Pill and Singapore make the list. http://t.co/515obKajDK"
1,fuck type of shit is this @Apple @autocorrect @Siri http://t.co/5zyb6SUepz
3,RT @mrtomeoni: Lol tryna figure out why this file say its from 1984? @tim_cook @apple @StephanieKMBC http://t.co/oxgYTgW3P7
1,@apple don't delete music off of my iPhone that I payed GOOD MONEY FOR
1,I just had 40% now I have 8% wtf @apple
1,WHY DID MY IPOD CHANGE THE ORDER OF THE SONGS IN THE PLAYLIST I ALWAYS LISTEN TO WHAT THE FLYING FUCK THIS ISNT OKAY @APPLE
5,Thanks @Apple store @RobinaTC for helping me out with my iPhone today! Great service with a smile. #Apple
3,@apple you should make more emojis
5,RT @hsmoghul: My @apple autocorrect changes Muslim to awesome and I'm okay with that
3,#AAPL:Exchange iPhone for Passport and Receive Up to $550...http://t.co/dIskJKI4Ch
1,My phone turned off iMessage and won't let me turn it back on and oh yeah no message will load or send. Thanks @apple!
3,ayo @Apple I think u should create a 'video message' option so when @CarlaBarlaCakes doesn't answer my facetime I can leave her a VIDEO MAIL
1,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
3,$AAPL to $120.00 before Christmas? Can't see the slid going any further. #AAPL
5,Thanks @Apple for getting the last word. http://t.co/AH8BIbz6pm
3,@CarlaBarlaCakes @MoBiggaa @Apple snapchat?
3,my evolution on Apple products! @Apple http://t.co/VxYpHcuuFR
1,@apple get your shit together.
1,"@kodam13 and #blunderblock if fricking @Apple ever gets their act together!!!!
@AppStore we need Blunderblock by
@BrandiGlanville"
1,@ikerscasillas currently googling on how to downgrade to Mavericks again thanks @apple
1,@AllenYork @CarlaBarlaCakes @Apple no a video message from missing my face time like you missed my call you leave a voicemail
1,@AllenYork @CarlaBarlaCakes @Apple you can already leave snap video messages in Apple txts but they go away in 2 mins if you don't watch
1,@apple yo these new headphones i got with my 6 dont work so send me some new ones. Ill dm u my address
1,MY TEXTING ISNT WORKING AND @VerizonWireless BLAMES @apple AND APPLE BLAMES VERIZON. SOMEONE FIX THIS. ITS BEEN 36 HOURS OF THIS CRAP.
3,#AAPL:Apple Could Pay Up To $1 Bln Penalty In IPod ITunes Antitrust Litigati...http://t.co/FjwnyKPXv3
1,Excuse me @apple ... Why is there no Bat Signal emoji yet? Hmm?
1,Yall need to fix this flicker/flash when I swipe up to close apps @Apple
3,"Myths vs. Reality-Full Time #Trading http://t.co/JH7BMS1Kgb #stocks
#futures #forex #trader #es #aapl #gpro #eSignal http://t.co/bFnkHl3EYx"
5,"For a limited time, the iBookstore is offering our eBook at the lowest price ever. http://t.co/I23zcKUoeW @Apple @iBooks"
1,#AAPL:Apple Pay faces challenge as two drug stores reject it...http://t.co/iqdLBVYEam
3,First to own 2600 digital languages is the NEW leader of the Internet. .@Samsung  .@google .@apple .@Micromax_Mobile #onlinegaming  .@WoW_en
1,MY COMPUTER IS NOT TURNING BACK ON HELP @APPLE
5,Gonna be dreaming about my laptop.. If only @Apple would hurry the heck up..
1,Imovie screws up my project yet again. I really hate @apple
1,I hope no one ever cons me into getting another crappy @apple product again
3,There needs to be a Texas flag emoji @apple
3,RT @cl4yt0n_c00p3r: There needs to be a Texas flag emoji @apple
1,@apple STOP TRYING TO BE LIKE SAMSUNG I CHOSE YOU AND NOT SAMSUNG FOR A REASON
1,The most #innovative company (#Apple) doesn't have an official #Twitter acct. for the company http://t.co/kcf5liWWF4. @apple @AppIeOfflciaI
3,RT @cl4yt0n_c00p3r: There needs to be a Texas flag emoji @apple
1,fuck you @apple
3,RT @cl4yt0n_c00p3r: There needs to be a Texas flag emoji @apple
1,@apple I have been on hold for 30 minutes thank god I sold most of my stock is this comcast or apple?
3,Got my iPhone 6 #iPhone6 #iPhone @apple  @AppStore
3,@apple @drdre next big thing. Wireless earbuds. Aka earplugs with sound. Soundplugs
3,Enjoyed #ApplePay ads by @Chase (w/@BleachersMusic) http://t.co/RaB5yNyU03 &amp; @WellsFargo http://t.co/cRGCTSsKa1 Where u at @CVSHealth? #AAPL
3,can we get a touch screen macbook @apple
3,RT @FrankThePilot: can we get a touch screen macbook @apple
1,@apple please stop notifying me to 'upgrade iCloud storage' because I do not use iCloud enough to upgrade it nor would I pay for such things
3,RT @FrankThePilot: can we get a touch screen macbook @apple
1,@apple your freaking computer went psycho and ruined my life thanks a lot!!!
3,RT @FrankThePilot: can we get a touch screen macbook @apple
1,hey @apple why won't you let me facetime claire stop being rude
1,STUPID FUCKING IPHONE CHARGERS ARE STUPID AND BREAK TOO EASY FUCK YOU @APPLE
1,RT @tschwettman: hey @apple why won't you let me facetime claire stop being rude
1,@tschwettman @Apple THIS IS THE WORST DAY OF MY LIFE
3,Apple Inc (AAPL) Stock in Upward Trend After 'Explosive' Holiday Quarter ... http://t.co/fT0pET25SU #AAPL
3,@tschwettman @Apple what about M E
3,@apple I wish camera on the side in next #iPhone and #landscapeTwitter on @twitter app in new #2015! #RD
3,Survey feedback on @Apple iWatch positioning as a fashion accessory over geek-centric gadget http://t.co/33xSmA4r9J http://t.co/LrpnZNR4rY
3,#AAPL:Corporate Earnings to Contract; Short Apple: Best of Kass...http://t.co/59VMgqR0tH
3,RT @FrankThePilot: can we get a touch screen macbook @apple
3,@cehajek @tschwettman @Apple ellyeah vine this is gonna be the worst day of my liiiiife ohhh yeaaaaah
3,"It's Sunday night, wanna watch #COMET online? If you're an @apple person then just head on over to @itunes. https://t.co/xTwFKIAHZV"
1,"Congratulations to @Apple for firmly reasserting itself at the top of my most-hated corporations list today.

#justnotabumfluffbohemian"
3,Live from the @Apple Ginza Store! #Applephania #photography #tech http://t.co/rk4eZE1g52
5,Nice try @apple http://t.co/or4mMBkQIG
1,my computers so slow right now its making me want to shoot someone its a god dam mac i shouldnt hav 2 deal with this! @Apple
1,How do I log into iCloud on my phone? Not the cut down mobile version. Argh! Anyone know? @apple
1,really pissed at @apple . trying to edit video and can't convert files due to not having the mpeg 2 component anymore because of os update.
3,@apple all this despite the fact that the mpeg 2 component CAME WITH MY PURCHASE OF FINAL CUT PRO.
1,"@apple but i can't use the component on my tcp install disc, due to the stupid os update. so now i have to pay 20 bucks to re-download it?!"
1,@apple so thanks for being greedy assholes who force me to pay to get something THAT I ALREADY FUCKING PAID FOR WITH FINAL CUT PRO.
5,I bet #SIRI @apple is better some peeps http://t.co/V19M9YnmAn
1,honestly fuuuuccckkkk you @apple http://t.co/0aV4VreGUj
3,Am I the only one that thinks the @Apple MacBook Pro needs to have Touch ID?
3,Could Apple Inc. Sell 24 Million Apple Watches in 2015? http://t.co/SLtEs6ZKFE #AAPL
3,@Apple planning to strengthen #India presence with 500 stores across #cities and #towns http://t.co/FbJHxEl328
3,@iress_data #agl #sab.jse #aapl.nas #agl.lse #ire.asx #fbu.nzx #PBE.nzx
1,@apple fuck yo shit
1,@Apple loses appeal to trademark 'app store' in #Australia http://t.co/cmfU7qfVWY
3,@Apple When will you follow through &amp; equip #MacBooks with SIMs too? Can do well without SD Card reader #mobileoffice #innovation #Userstory
1,FUCK ALL FUCK IT ALL IM SOOOOO SLEEP FIX YOUR SHIT @APPLE
1,@Juicy_Potato @Apple tbh annoyed with apple's shit at the moment
1,@jaureganoo @Apple i say we start a riot. or something. i can supply the pitchforks
1,"RT @uTunes3000: Hitting below the belt! @Apple 'deleted' rivals' music from iPods, court hears. http://t.co/QiyqAukvc1 #musicnews"
1,90% nd i aint even leave the house yet @apple water u doin fam
3,Could #Apple Inc. Sell 24 Million #AppleWatches in 2015? | The Motley Fool #aapl http://t.co/JA0hy8d4U3
3,TheStreet:  Corporate Earnings to Contract; Short #Apple: Best of Kass #aapl http://t.co/vrsw8sPbpd
5,Thanks @Apple for the preview of your smartwatch. #fitnesstracker #quantifiedself #IoT http://t.co/WAGN08SDNc
3,RT @fakebananas: Thanks @Apple for the preview of your smartwatch. #fitnesstracker #quantifiedself #IoT http://t.co/WAGN08SDNc
1,@apple is laughing its pants off with the school programs here in Australia. They even manage to wringe money out of the poorest of people
5,Do not disturb setting so nice THX @apple
5,Photo: Yaaass. Shoutout to @apple.holidays and to @stevejobs for being amazing! #iPhone #stevejobs... http://t.co/6IObBn59MQ
5,RT @fakebananas: Thanks @Apple for the preview of your smartwatch. #fitnesstracker #quantifiedself #IoT http://t.co/WAGN08SDNc
3,@edwardkb haha iPhone #autocorrectfail -- @apple not @Applebees !!
3,RT @fakebananas: Thanks @Apple for the preview of your smartwatch. #fitnesstracker #quantifiedself #IoT http://t.co/WAGN08SDNc
5,S/o @apple for the headphones!
1,Since Steve jobs left this world.. I have been having problems with my: #iphone5 #ipad2 #G5macpro @apple is done.. http://t.co/E4YLHjtK93
1,Poor dudes out here gettin slandered because he wants to argue against @apple
3,RT @yungjoseg: Poor dudes out here gettin slandered because he wants to argue against @apple
3,"Extra 5% Off on @Apple iPad Air using @Flipkart App  http://t.co/60WDEAHZg7

#flipkart #BigAppShoppingDays #apple #ipadair #iPad #offer"
3,Why @Apple Should Ditch TomTom and License Map Data from @HERE http://t.co/mBGyrvP0lB
1,@apple when u gonna publish 64gb again to nationwide store i almost cry
3,"@Apple [#Apple]'s #iPhone6 China Unicom Lead. (#Monday, 8 #December) http://t.co/SLrkhghDPe"
1,My phone is so shitty even the time freezes @Apple http://t.co/7Mh7RMlqFX
5,Wars and Battles is featured on the App Store in the category 'Best New Games' in 108 countries! @Apple Thanks! http://t.co/HTGO8T3Yj8
3,#AAPL:Apple's iPhone 6 China Unicom Lead-Times...http://t.co/UGTZfd2Huj
1,"Happy Monday! My camera on my fancy @Apple #iPhone6Plus suddenly stopped working this weekend, so instead - I meme. http://t.co/ktImoxWESr"
3,@Maine_Nitin Good morning! Looks like I'll be hanging at the @Apple store with the students and snowbirds sometime this week.
5,@stevewoz @apple apple stock has doubled since Steve jobs death and increased 15x since his return in the late 90s
3,"@stevewoz @apple iPhone 6 the next iPhone will be out in 6 months making the the case 1,mm thicker would make sturdier and lens flush"
5,Take the stress out of looking for Christmas presents &amp; get a 15% student discount at @Apple http://t.co/ulqHvLVzLY http://t.co/3VoUTa45gb
3,"Apple: $115 matches 8.4% increase in earnings. Use 2014Q3 EPS=$1.42 on your #iPhone. #AAPL
https://t.co/pyU6cuTYrX"
3,Apple's Best of the iTunes Store 2014: 'Elevate' and 'Pixelmator' Win Top App Honors http://t.co/4K31wjWouD #AAPL
3,"Apple could release 4-inch iPhone 6 Mini next year $AAPL #aapl
http://t.co/JlWfU8Jey4"
3,"#Will the #IPhone6Plus Shortage Hurt @Apple [#Apple] This Christmas?. (#Monday, 8 #December) http://t.co/i1QB6uaRms"
1,"#18 #million iPHONE USERS HAVE NEVER BONKED to @Apple [#Apple]Pay. (#Monday, 8 #December) http://t.co/MVYxufAhD9"
1,@SuzanneBoyd @Apple it stopped working? I would be screaming. I'm getting mine 12/24.
3,http://t.co/gRR3bUFPkS Follow @apple.holidays http://t.co/Z28vBvo3gy
3,My ear deleted What's app during a phone call. @apple
3,"Will Apple Inc.'s Profit Margin Continue Upward? $AAPL #aapl
http://t.co/mK7jx2SlhF"
1,#AAPL:Apple Exec Gets A Federal Prison Sentence For Taking Kickbacks On Leak...http://t.co/PTyctVo4ya
3,"#Will @Apple [#Apple] head back to #Jobs ideology with 4in #iPhone6s?. (#Monday, 8 #December) http://t.co/wpplCjgEYf"
1,All they do is steal your money @apple :)
1,"Apple Doesn't Need No Stinking Streaming Media Stick! $AAPL #aapl
http://t.co/HmXdZ9fzlC"
3,"#AAPL:UPDATE 1-Taiwan Nov export growth tops expectations, despite China wea...http://t.co/DwZ3UnxqPT"
1,@Apple I give up. You beat me. Trying to manually add music to my iphone has left me a broken man. #itunes #apple
1,@apple my app store aint working. y??
3,@SuzanneBoyd @Apple Is that a chic-filet mug he's holding? My daughter brought on these characters home that talks...absolutely hilarious.
3,Lesson: Don't Fuck With @Apple! Apple exec has been given a year in prison for leaking information to Asian suppliers http://t.co/WO0ONrk0te
3,"#Alle #News zu #iPhone, #iPod und @Apple [#Apple] Watch. (#Monday, 8 #December) http://t.co/iO3m7jkK4t"
1,@apple ur products are shit they break 24/7 ur ruining my life
3,@zoee_janoskians @Apple WHAT HAPPENED OMD
1,@HlPSTALUKE @Apple one of you stepped on my phone last night and its smashed and doesnt work :)
1,@zoee_janoskians @Apple what the fuck show me
3,"Dan Nathan: How To Profit From Apple Stock? 
$AAPL #aapl
http://t.co/wkEoflid2Q"
3,@Apple I'd like to see emojis that look like me
1,"Former Apple Inc. Supply Manager Sentenced To Prison, Fined $4.5 Million For Corporate Espionage  $AAPL #aapl
http://t.co/snXCwUk1pI"
1,Ahhhh!! Y el @apple store of course!!!! @MadridXanadu
3,"Apple Price Target Raised at BMO Capital; Sees Unfulfilled iPhone 6 Demand Pushed Into March Quarter $AAPL #aapl
http://t.co/V1l7dkfTJw"
5,"Hope @apple store Arndale could pass on to the staff member staff thats visually impaired she is an inspiration, Great work #InAwe #WellDone"
